Timestamp,Temp_degC,Temp_degF,RH_percent,Moisture_1,Moisture_2,Moisture_3,WateringEventPump1,WateringEventPump2,WateringEventPump3
2021-12-09 23:12:33,24.4,75.9,35.09,616,817,1013,0,0,0
2021-12-09 23:12:44,24.4,75.9,35.04,613,821,1014,0,0,0
2021-12-09 23:12:54,24.4,75.9,35.03,618,808,4289,0,0,0
2021-12-09 23:13:05,24.3,75.8,35.11,610,811,1011,0,0,0
2021-12-09 23:13:15,24.3,75.8,35.09,614,805,1010,0,0,0
2021-12-09 23:13:26,24.3,75.7,35.10,611,807,1010,0,0,0
2021-12-09 23:13:36,24.3,75.7,35.17,610,813,1011,0,0,0
2021-12-09 23:13:46,24.2,75.6,35.14,614,805,1012,0,0,0
2021-12-09 23:13:57,24.2,75.5,35.27,610,808,1010,0,0,0
2021-12-09 23:14:07,24.1,75.4,35.33,608,4083,1010,0,0,0
2021-12-09 23:14:18,24.0,75.2,35.38,612,804,1009,0,0,0
2021-12-09 23:14:28,23.9,75.1,35.54,3889,814,999,0,0,0
2021-12-09 23:14:39,23.9,74.9,35.73,610,804,1010,0,0,0
2021-12-09 23:14:49,23.8,74.9,35.82,613,816,1013,0,0,0
2021-12-09 23:15:00,23.8,74.8,36.01,613,811,1012,0,0,0
2021-12-09 23:15:10,23.7,74.6,36.13,614,813,1013,0,0,0
2021-12-09 23:15:20,23.6,74.5,36.26,609,805,1009,0,0,0
2021-12-09 23:15:31,23.5,74.4,36.44,3890,809,1013,0,0,0
2021-12-09 23:15:41,23.4,74.2,36.59,613,805,1010,0,0,0
2021-12-09 23:15:52,23.4,74.2,36.62,608,811,1011,0,0,0
2021-12-09 23:16:02,23.4,74.1,36.81,614,803,1010,0,0,0
2021-12-09 23:16:13,23.4,74.1,36.90,611,812,1013,0,0,0
2021-12-09 23:16:23,23.4,74.0,36.97,611,805,1008,0,0,0
2021-12-09 23:16:34,23.3,73.9,37.03,3891,812,1014,0,0,0
2021-12-09 23:16:44,23.3,73.9,37.12,612,809,1011,0,0,0
2021-12-09 23:16:54,23.2,73.7,37.34,3887,795,1010,0,0,0
2021-12-09 23:17:05,23.1,73.6,37.34,606,814,1010,0,0,0
2021-12-09 23:17:15,23.1,73.5,37.35,3890,808,1010,0,0,0
2021-12-09 23:17:26,23.0,73.4,37.25,610,808,1010,0,0,0
2021-12-09 23:17:36,23.0,73.4,37.37,608,814,1009,0,0,0
2021-12-09 23:17:47,23.0,73.3,37.43,613,813,1013,0,0,0
2021-12-09 23:17:57,22.9,73.3,37.62,613,813,1014,0,0,0
2021-12-09 23:18:08,22.9,73.2,37.72,607,816,1010,0,0,0
2021-12-09 23:18:18,22.9,73.2,37.60,613,810,1010,0,0,0
2021-12-09 23:18:28,22.9,73.2,37.59,612,810,1013,0,0,0
2021-12-09 23:18:39,22.8,73.1,37.80,606,809,1009,0,0,0
2021-12-09 23:18:49,22.8,73.0,37.95,607,799,1007,0,0,0
2021-12-09 23:19:00,22.8,73.0,38.03,614,800,997,0,0,0
2021-12-09 23:19:10,22.7,72.9,38.09,614,810,1014,0,0,0
2021-12-09 23:19:21,22.7,72.8,38.19,613,816,1014,0,0,0
2021-12-09 23:19:31,22.7,72.8,38.11,618,808,1013,0,0,0
2021-12-09 23:19:42,22.7,72.8,38.21,611,807,1012,0,0,0
2021-12-09 23:19:52,22.6,72.7,38.22,611,802,1009,0,0,0
2021-12-09 23:20:02,22.6,72.7,38.27,3886,795,1008,0,0,0
2021-12-09 23:20:13,22.6,72.6,38.26,603,807,4284,0,0,0
2021-12-09 23:20:23,22.5,72.6,38.37,606,799,1005,0,0,0
2021-12-09 23:20:34,22.5,72.5,38.43,615,803,1014,0,0,0
2021-12-09 23:20:44,22.5,72.5,38.47,612,813,1013,0,0,0
2021-12-09 23:20:55,22.5,72.4,38.50,605,810,1009,0,0,0
2021-12-09 23:21:05,22.4,72.4,38.52,607,802,1006,0,0,0
2021-12-09 23:21:15,22.4,72.3,38.56,609,805,1010,0,0,0
2021-12-09 23:21:26,22.4,72.3,38.58,612,817,4291,0,0,0
2021-12-09 23:21:36,22.4,72.3,38.65,614,801,1012,0,0,0
2021-12-09 23:21:47,22.3,72.2,38.75,608,799,1008,0,0,0
2021-12-09 23:21:57,22.4,72.3,38.78,3884,4074,995,0,0,0
2021-12-09 23:22:08,22.3,72.2,38.73,3890,4080,1013,0,0,0
2021-12-09 23:22:18,22.3,72.2,38.95,614,811,1013,0,0,0
2021-12-09 23:22:29,22.3,72.2,38.91,612,815,1014,0,0,0
2021-12-09 23:22:39,22.3,72.1,38.84,611,806,996,0,0,0
2021-12-09 23:22:49,22.3,72.1,38.85,607,794,1008,0,0,0
2021-12-09 23:23:00,22.2,72.0,38.95,610,803,1010,0,0,0
2021-12-09 23:23:10,22.3,72.1,39.00,607,796,1008,0,0,0
2021-12-09 23:23:21,22.2,72.0,39.03,606,792,1008,0,0,0
2021-12-09 23:23:31,22.2,71.9,39.20,604,800,1009,0,0,0
2021-12-09 23:23:42,22.2,71.9,39.08,610,799,1009,0,0,0
2021-12-09 23:23:52,22.2,71.9,39.13,610,793,1007,0,0,0
2021-12-09 23:24:03,22.1,71.8,39.19,604,800,1007,0,0,0
2021-12-09 23:24:13,22.1,71.9,39.32,607,803,1007,0,0,0
2021-12-09 23:24:23,22.1,71.8,39.32,610,811,1013,0,0,0
2021-12-09 23:24:34,22.1,71.7,39.32,615,817,1014,0,0,0
2021-12-09 23:24:44,22.1,71.8,39.36,613,797,1011,0,0,0
2021-12-09 23:24:55,22.1,71.8,39.35,606,802,995,0,0,0
2021-12-09 23:25:05,22.1,71.7,39.31,615,807,1011,0,0,0
2021-12-09 23:25:16,22.0,71.7,39.40,608,806,1010,0,0,0
2021-12-09 23:25:26,22.0,71.6,39.45,614,800,1011,0,0,0
2021-12-09 23:25:37,22.0,71.6,39.48,609,810,1009,0,0,0
2021-12-09 23:25:47,21.9,71.5,39.49,611,797,1010,0,0,0
2021-12-09 23:25:57,22.0,71.5,39.44,609,811,1011,0,0,0
2021-12-09 23:26:08,21.9,71.5,39.51,611,797,1010,0,0,0
2021-12-09 23:26:18,21.9,71.5,39.54,604,4084,1009,0,0,0
2021-12-09 23:26:29,21.9,71.4,39.60,613,797,1009,0,0,0
2021-12-09 23:26:39,21.9,71.5,39.59,607,4086,1008,0,0,0
2021-12-09 23:26:50,21.9,71.4,39.64,613,4079,4289,0,0,0
2021-12-09 23:27:00,21.9,71.5,39.61,606,802,1008,0,0,0
2021-12-09 23:27:11,21.9,71.4,39.71,612,804,1009,0,0,0
2021-12-09 23:27:21,21.9,71.4,39.77,611,807,1009,0,0,0
2021-12-09 23:27:31,21.9,71.4,39.77,610,804,1012,0,0,0
2021-12-09 23:27:42,21.9,71.4,39.80,614,806,1011,0,0,0
2021-12-09 23:27:52,21.9,71.3,39.75,606,799,1009,0,0,0
2021-12-09 23:28:03,21.9,71.3,39.72,607,796,993,0,0,0
2021-12-09 23:28:13,21.8,71.3,39.76,610,798,1009,0,0,0
2021-12-09 23:28:24,21.8,71.3,39.83,607,795,1009,0,0,0
2021-12-09 23:28:34,21.8,71.3,39.85,614,810,1013,0,0,0
2021-12-09 23:28:45,21.8,71.2,39.94,616,808,1013,0,0,0
2021-12-09 23:28:55,21.8,71.3,39.99,614,811,1014,0,0,0
2021-12-09 23:29:05,21.8,71.3,39.81,607,811,1011,0,0,0
2021-12-09 23:29:16,21.8,71.2,39.79,608,800,1005,0,0,0
2021-12-09 23:29:26,21.8,71.2,39.97,607,797,1007,0,0,0
2021-12-09 23:29:37,21.8,71.2,39.93,610,798,1009,0,0,0
2021-12-09 23:29:47,21.8,71.2,39.94,610,798,1008,0,0,0
2021-12-09 23:29:58,21.8,71.2,39.98,614,801,1010,0,0,0
2021-12-09 23:30:08,21.8,71.2,39.94,613,804,1013,0,0,0
2021-12-09 23:30:19,21.7,71.1,40.02,612,811,1014,0,0,0
2021-12-09 23:30:29,21.7,71.1,39.96,617,810,1001,0,0,0
2021-12-09 23:30:39,21.7,71.0,40.08,607,804,1010,0,0,0
2021-12-09 23:30:50,21.7,71.0,40.10,608,796,4285,0,0,0
2021-12-09 23:31:00,21.7,71.0,40.03,613,810,1013,0,0,0
2021-12-09 23:31:11,21.7,71.0,40.00,609,803,1009,0,0,0
2021-12-09 23:31:21,21.6,71.0,39.96,611,808,1011,0,0,0
2021-12-09 23:31:32,21.6,70.9,40.10,609,804,1010,0,0,0
2021-12-09 23:31:42,21.7,71.0,40.15,605,806,4283,0,0,0
2021-12-09 23:31:52,21.6,70.9,40.16,610,4075,1007,0,0,0
2021-12-09 23:32:03,21.6,70.9,40.14,610,807,1012,0,0,0
2021-12-09 23:32:13,21.8,71.2,40.00,614,814,4290,0,0,0
2021-12-09 23:32:24,21.8,71.3,39.78,612,795,1010,0,0,0
2021-12-09 23:32:34,21.9,71.4,39.67,604,798,1007,0,0,0
2021-12-09 23:32:45,21.9,71.4,39.64,609,802,1009,0,0,0
2021-12-09 23:32:55,22.0,71.6,39.78,608,799,996,0,0,0
2021-12-09 23:33:06,22.0,71.6,39.60,612,808,1011,0,0,0
2021-12-09 23:33:16,22.0,71.6,39.50,608,801,1009,0,0,0
2021-12-09 23:33:26,22.0,71.7,39.40,3882,806,1009,0,0,0
2021-12-09 23:33:37,22.1,71.8,39.26,613,806,1012,0,0,0
2021-12-09 23:33:47,22.1,71.8,39.11,611,4083,1011,0,0,0
2021-12-09 23:33:58,22.2,71.9,39.10,606,809,1012,0,0,0
2021-12-09 23:34:08,22.2,72.0,38.98,611,801,1009,0,0,0
2021-12-09 23:34:19,22.2,72.0,38.89,613,4085,1013,0,0,0
2021-12-09 23:34:29,22.3,72.2,38.94,608,796,1006,0,0,0
2021-12-09 23:34:40,22.4,72.2,38.84,615,802,1013,0,0,0
2021-12-09 23:34:50,22.4,72.3,38.62,610,808,1012,0,0,0
2021-12-09 23:35:00,22.4,72.4,38.62,606,805,1010,0,0,0
2021-12-09 23:35:11,22.5,72.5,38.49,605,796,1006,0,0,0
2021-12-09 23:35:21,22.6,72.6,38.38,617,802,1000,0,0,0
2021-12-09 23:35:32,22.6,72.7,38.26,613,810,1013,0,0,0
2021-12-09 23:35:42,22.7,72.8,38.17,604,802,1008,0,0,0
2021-12-09 23:35:53,22.8,73.0,37.97,610,800,1008,0,0,0
2021-12-09 23:36:03,22.8,73.0,37.89,615,801,1013,0,0,0
2021-12-09 23:36:14,22.9,73.2,37.75,611,800,1011,0,0,0
2021-12-09 23:36:24,23.0,73.3,37.48,613,804,1010,0,0,0
2021-12-09 23:36:34,23.0,73.4,37.57,612,794,1010,0,0,0
2021-12-09 23:36:45,23.1,73.5,37.38,606,797,1008,0,0,0
2021-12-09 23:36:55,23.1,73.6,37.44,3883,801,1006,0,0,0
2021-12-09 23:37:06,23.1,73.7,37.26,611,806,1011,0,0,0
2021-12-09 23:37:16,23.3,73.9,37.06,612,805,4289,0,0,0
2021-12-09 23:37:27,23.3,73.9,37.00,610,780,1009,0,0,0
2021-12-09 23:37:37,23.3,74.0,36.87,606,805,1008,0,0,0
2021-12-09 23:37:48,23.4,74.1,36.73,613,796,1010,0,0,0
2021-12-09 23:37:58,23.4,74.1,36.67,607,803,4285,0,0,0
2021-12-09 23:38:08,23.5,74.2,36.68,613,804,1010,0,0,0
2021-12-09 23:38:19,23.5,74.3,36.50,611,801,1011,0,0,0
2021-12-09 23:38:29,23.5,74.3,36.44,606,795,1004,0,0,0
2021-12-09 23:38:40,23.5,74.4,36.48,609,804,1011,0,0,0
2021-12-09 23:38:50,23.6,74.4,36.27,613,811,1014,0,0,0
2021-12-09 23:39:01,23.6,74.5,36.30,613,798,1010,0,0,0
2021-12-09 23:39:11,23.6,74.6,36.18,612,803,1011,0,0,0
2021-12-09 23:39:21,23.7,74.7,36.10,612,816,1014,0,0,0
2021-12-09 23:39:32,23.7,74.7,36.20,614,807,1011,0,0,0
2021-12-09 23:39:42,23.7,74.7,36.02,609,798,1011,0,0,0
2021-12-09 23:39:53,23.8,74.8,36.02,611,810,1011,0,0,0
2021-12-09 23:40:03,23.9,75.0,36.06,605,791,1008,0,0,0
2021-12-09 23:40:14,23.9,75.1,35.80,609,812,1010,0,0,0
2021-12-09 23:40:24,24.1,75.4,35.59,616,806,1012,0,0,0
2021-12-09 23:40:35,24.2,75.6,35.31,613,811,1014,0,0,0
2021-12-09 23:40:45,24.2,75.6,35.07,610,815,1014,0,0,0
2021-12-09 23:40:55,24.3,75.7,35.25,616,809,4291,0,0,0
2021-12-09 23:41:06,24.3,75.7,35.14,608,801,1007,0,0,0
2021-12-09 23:41:16,24.2,75.6,35.23,3888,788,1009,0,0,0
2021-12-09 23:41:27,24.3,75.7,35.12,612,803,1009,0,0,0
2021-12-09 23:41:37,24.2,75.6,35.08,616,808,1012,0,0,0
2021-12-09 23:41:48,24.2,75.6,35.19,606,799,1007,0,0,0
2021-12-09 23:41:58,24.1,75.4,35.30,605,803,1008,0,0,0
2021-12-09 23:42:09,24.0,75.3,35.26,614,802,1010,0,0,0
2021-12-09 23:42:19,24.0,75.2,35.27,609,806,1010,0,0,0
2021-12-09 23:42:29,24.0,75.1,35.41,609,801,1012,0,0,0
2021-12-09 23:42:40,23.9,75.0,35.60,610,804,1010,0,0,0
2021-12-09 23:42:50,23.8,74.9,35.83,610,4083,1012,0,0,0
2021-12-09 23:43:01,23.7,74.7,36.01,606,800,1006,0,0,0
2021-12-09 23:43:11,23.7,74.6,36.23,612,811,1013,0,0,0
2021-12-09 23:43:22,23.6,74.5,36.31,608,796,1007,0,0,0
2021-12-09 23:43:32,23.5,74.3,36.36,617,808,1014,0,0,0
2021-12-09 23:43:43,23.5,74.3,36.50,613,809,1012,0,0,0
2021-12-09 23:43:53,23.4,74.2,36.62,609,814,1010,0,0,0
2021-12-09 23:44:03,23.4,74.1,36.80,615,804,1013,0,0,0
2021-12-09 23:44:14,23.4,74.0,37.03,604,799,1008,0,0,0
2021-12-09 23:44:24,23.3,73.9,37.07,613,797,1010,0,0,0
2021-12-09 23:44:35,23.2,73.8,37.24,604,805,1009,0,0,0
2021-12-09 23:44:45,23.1,73.7,37.31,612,798,1011,0,0,0
2021-12-09 23:44:56,23.1,73.5,37.31,3881,802,1008,0,0,0
2021-12-09 23:45:06,23.1,73.5,37.52,610,803,1011,0,0,0
2021-12-09 23:45:17,23.0,73.4,37.54,607,806,1010,0,0,0
2021-12-09 23:45:27,23.0,73.3,37.46,611,800,4275,0,0,0
2021-12-09 23:45:37,22.9,73.2,37.51,607,798,1007,0,0,0
2021-12-09 23:45:48,22.9,73.2,37.65,609,801,1011,0,0,0
2021-12-09 23:45:58,22.9,73.2,37.78,611,803,1009,0,0,0
2021-12-09 23:46:09,22.9,73.1,37.79,613,808,1014,0,0,0
2021-12-09 23:46:19,22.8,73.1,37.88,602,805,1008,0,0,0
2021-12-09 23:46:30,22.8,73.0,38.03,607,808,1010,0,0,0
2021-12-09 23:46:40,22.7,72.9,38.06,614,806,1012,0,0,0
2021-12-09 23:46:51,22.7,72.8,38.14,606,804,985,0,0,0
2021-12-09 23:47:01,22.6,72.7,38.13,613,799,1011,0,0,0
2021-12-09 23:47:11,22.6,72.7,38.25,609,811,1011,0,0,0
2021-12-09 23:47:22,22.6,72.7,38.24,610,4068,1009,0,0,0
2021-12-09 23:47:32,22.6,72.6,38.34,602,800,1007,0,0,0
2021-12-09 23:47:43,22.5,72.5,38.44,3882,792,1005,0,0,0
2021-12-09 23:47:53,22.5,72.5,38.42,608,789,1008,0,0,0
2021-12-09 23:48:04,22.5,72.4,38.54,613,805,1013,0,0,0
2021-12-09 23:48:14,22.4,72.4,38.60,611,808,1012,0,0,0
2021-12-09 23:48:24,22.4,72.4,38.62,605,792,1008,0,0,0
2021-12-09 23:48:35,22.4,72.4,38.57,608,807,1009,0,0,0
2021-12-09 23:48:45,22.4,72.3,38.72,608,801,1010,0,0,0
2021-12-09 23:48:56,22.4,72.3,38.61,605,798,1008,0,0,0
2021-12-09 23:49:06,22.4,72.3,38.63,3884,803,4289,0,0,0
2021-12-09 23:49:17,22.4,72.3,38.81,611,800,1010,0,0,0
2021-12-09 23:49:27,22.3,72.2,38.89,608,795,1008,0,0,0
2021-12-09 23:49:38,22.3,72.2,38.95,608,801,1009,0,0,0
2021-12-09 23:49:48,22.3,72.1,39.01,607,789,1007,0,0,0
2021-12-09 23:49:58,22.3,72.1,39.03,3882,802,1008,0,0,0
2021-12-09 23:50:09,22.2,72.0,39.10,610,803,1009,0,0,0
2021-12-09 23:50:19,22.2,72.0,39.15,606,802,1009,0,0,0
2021-12-09 23:50:30,22.2,71.9,39.14,610,799,1010,0,0,0
2021-12-09 23:50:40,22.2,71.9,39.22,606,807,1010,0,0,0
2021-12-09 23:50:51,22.2,71.9,39.33,608,791,1009,0,0,0
2021-12-09 23:51:01,22.1,71.9,39.31,605,4088,1010,0,0,0
2021-12-09 23:51:12,22.2,71.9,39.37,611,806,1013,0,0,0
2021-12-09 23:51:22,22.1,71.8,39.46,3889,4082,1013,0,0,0
2021-12-09 23:51:32,22.1,71.7,39.35,605,795,1005,0,0,0
2021-12-09 23:51:43,22.1,71.7,39.39,608,800,1010,0,0,0
2021-12-09 23:51:53,22.1,71.8,39.45,612,811,1013,0,0,0
2021-12-09 23:52:04,22.0,71.7,39.47,3883,791,1008,0,0,0
2021-12-09 23:52:14,22.0,71.6,39.46,610,4087,1012,0,0,0
2021-12-09 23:52:25,22.0,71.7,39.54,613,799,1012,0,0,0
2021-12-09 23:52:35,22.0,71.6,39.58,603,799,1008,0,0,0
2021-12-09 23:52:46,22.0,71.5,39.52,605,800,1007,0,0,0
2021-12-09 23:52:56,21.9,71.5,39.55,3886,792,1008,0,0,0
2021-12-09 23:53:06,22.0,71.5,39.68,610,801,1011,0,0,0
2021-12-09 23:53:17,22.0,71.5,39.71,607,797,1008,0,0,0
2021-12-09 23:53:27,21.9,71.4,39.64,605,791,1008,0,0,0
2021-12-09 23:53:38,21.9,71.4,39.69,604,802,1008,0,0,0
2021-12-09 23:53:48,21.9,71.4,39.82,605,796,1006,0,0,0
2021-12-09 23:53:59,21.9,71.4,39.90,606,790,1008,0,0,0
2021-12-09 23:54:09,21.9,71.4,39.95,610,4078,1012,0,0,0
2021-12-09 23:54:20,21.9,71.4,39.85,611,814,1014,0,0,0
2021-12-09 23:54:30,21.9,71.3,39.91,606,797,1007,0,0,0
2021-12-09 23:54:40,21.8,71.3,39.94,605,792,1008,0,0,0
2021-12-09 23:54:51,21.8,71.3,39.94,608,809,998,0,0,0
2021-12-09 23:55:01,21.8,71.2,39.97,610,803,1010,0,0,0
2021-12-09 23:55:12,21.8,71.2,39.92,603,801,1008,0,0,0
2021-12-09 23:55:22,21.8,71.2,40.00,610,795,4287,0,0,0
2021-12-09 23:55:33,21.8,71.2,40.09,608,803,1011,0,0,0
2021-12-09 23:55:43,21.8,71.2,40.10,609,806,1011,0,0,0
2021-12-09 23:55:53,21.7,71.1,40.09,608,794,1008,0,0,0
2021-12-09 23:56:04,21.8,71.2,40.09,608,804,1010,0,0,0
2021-12-09 23:56:14,21.7,71.1,40.18,609,802,1012,0,0,0
2021-12-09 23:56:25,21.7,71.1,40.14,608,795,1008,0,0,0
2021-12-09 23:56:35,21.7,71.1,40.15,611,803,1011,0,0,0
2021-12-09 23:56:46,21.7,71.0,40.17,608,803,1009,0,0,0
2021-12-09 23:56:56,21.6,71.0,40.19,609,798,1012,0,0,0
2021-12-09 23:57:07,21.7,71.0,40.19,608,798,1009,0,0,0
2021-12-09 23:57:17,21.7,71.0,40.17,606,806,4286,0,0,0
2021-12-09 23:57:27,21.6,70.9,40.20,613,801,1012,0,0,0
2021-12-09 23:57:38,21.6,71.0,40.16,610,800,1011,0,0,0
2021-12-09 23:57:48,21.7,71.0,40.12,612,4079,998,0,0,0
2021-12-09 23:57:59,21.7,71.0,40.18,3887,792,1010,0,0,0
2021-12-09 23:58:09,21.7,71.0,40.25,606,807,1008,0,0,0
2021-12-09 23:58:20,21.6,71.0,40.27,610,802,1010,0,0,0
2021-12-09 23:58:30,21.6,70.9,40.33,610,807,1014,0,0,0
2021-12-09 23:58:41,21.6,70.9,40.39,607,808,998,0,0,0
2021-12-09 23:58:51,21.6,70.9,40.41,611,4065,1012,0,0,0
2021-12-09 23:59:01,21.5,70.8,40.37,606,795,1008,0,0,0
2021-12-09 23:59:12,21.6,70.9,40.46,608,798,1010,0,0,0
2021-12-09 23:59:22,21.6,70.8,40.44,610,802,1011,0,0,0
2021-12-09 23:59:33,21.6,70.8,40.44,3886,799,1009,0,0,0
2021-12-09 23:59:43,21.6,70.9,40.34,607,804,1009,0,0,0
2021-12-09 23:59:54,21.6,70.8,40.31,610,803,1009,0,0,0
2021-12-10 00:00:04,21.6,70.8,40.41,606,803,1010,0,0,0
2021-12-10 00:00:15,21.6,70.8,40.48,611,798,1009,0,0,0
2021-12-10 00:00:25,21.6,70.8,40.42,609,797,1009,0,0,0
2021-12-10 00:00:35,21.5,70.8,40.43,606,802,1010,0,0,0
2021-12-10 00:00:46,21.5,70.8,40.39,607,799,1009,0,0,0
2021-12-10 00:00:56,21.5,70.7,40.42,608,801,1009,0,0,0
2021-12-10 00:01:07,21.5,70.7,40.47,608,801,1011,0,0,0
2021-12-10 00:01:17,21.5,70.7,40.48,611,799,1012,0,0,0
2021-12-10 00:01:28,21.5,70.7,40.48,608,798,1010,0,0,0
2021-12-10 00:01:38,21.5,70.6,40.58,609,801,1011,0,0,0
2021-12-10 00:01:49,21.5,70.6,40.69,606,800,1011,0,0,0
2021-12-10 00:01:59,21.5,70.6,40.64,609,802,1010,0,0,0
2021-12-10 00:02:09,21.5,70.7,40.64,608,798,1009,0,0,0
2021-12-10 00:02:20,21.4,70.6,40.55,610,799,1010,0,0,0
2021-12-10 00:02:30,21.5,70.7,40.58,3885,4065,4288,0,0,0
2021-12-10 00:02:41,21.6,70.9,40.62,609,798,1012,0,0,0
2021-12-10 00:02:51,21.7,71.0,40.52,610,799,1010,0,0,0
2021-12-10 00:03:02,21.7,71.0,40.57,608,4073,4286,0,0,0
2021-12-10 00:03:12,21.7,71.1,40.63,605,802,1009,0,0,0
2021-12-10 00:03:22,21.7,71.1,40.44,607,802,1011,0,0,0
2021-12-10 00:03:33,21.8,71.2,40.36,611,799,1011,0,0,0
2021-12-10 00:03:43,21.8,71.3,40.23,610,800,1012,0,0,0
2021-12-10 00:03:54,21.8,71.3,40.26,608,802,1011,0,0,0
2021-12-10 00:04:04,21.8,71.3,40.15,609,796,1012,0,0,0
2021-12-10 00:04:15,21.9,71.4,40.07,3886,796,1010,0,0,0
2021-12-10 00:04:25,22.0,71.6,39.79,610,801,1009,0,0,0
2021-12-10 00:04:36,22.0,71.6,39.56,610,799,998,0,0,0
2021-12-10 00:04:46,22.1,71.8,39.38,607,796,996,0,0,0
2021-12-10 00:04:56,22.2,71.9,39.30,604,802,1009,0,0,0
2021-12-10 00:05:07,22.3,72.1,39.18,612,806,1012,0,0,0
2021-12-10 00:05:17,22.4,72.3,38.87,613,806,1014,0,0,0
2021-12-10 00:05:28,22.4,72.4,38.62,611,806,1012,0,0,0
2021-12-10 00:05:38,22.5,72.5,38.48,611,791,1009,0,0,0
2021-12-10 00:05:49,22.5,72.5,38.50,602,799,1007,0,0,0
2021-12-10 00:05:59,22.5,72.6,38.44,611,804,1012,0,0,0
2021-12-10 00:06:10,22.6,72.7,38.33,611,807,1014,0,0,0
2021-12-10 00:06:20,22.7,72.8,38.12,611,804,4288,0,0,0
2021-12-10 00:06:30,22.7,72.9,38.13,605,786,1007,0,0,0
2021-12-10 00:06:41,22.8,73.0,38.05,605,806,4285,0,0,0
2021-12-10 00:06:51,22.8,73.1,37.82,612,796,1011,0,0,0
2021-12-10 00:07:02,22.9,73.2,37.67,601,798,1008,0,0,0
2021-12-10 00:07:12,22.9,73.2,37.81,3889,797,1010,0,0,0
2021-12-10 00:07:23,22.9,73.3,37.61,603,4078,1008,0,0,0
2021-12-10 00:07:33,23.0,73.5,37.48,611,4072,1010,0,0,0
2021-12-10 00:07:44,23.2,73.7,37.22,607,803,998,0,0,0
2021-12-10 00:07:54,23.3,73.9,37.13,609,798,1012,0,0,0
2021-12-10 00:08:04,23.3,74.0,37.07,607,797,1008,0,0,0
2021-12-10 00:08:15,23.3,74.0,36.99,607,4079,1010,0,0,0
2021-12-10 00:08:25,23.4,74.1,36.90,611,794,1010,0,0,0
2021-12-10 00:08:36,23.4,74.1,36.76,606,805,1011,0,0,0
2021-12-10 00:08:46,23.4,74.2,36.71,606,798,1008,0,0,0
2021-12-10 00:08:57,23.5,74.3,36.56,609,801,1011,0,0,0
2021-12-10 00:09:07,23.5,74.3,36.53,606,808,4286,0,0,0
2021-12-10 00:09:18,23.5,74.3,36.58,613,796,1012,0,0,0
2021-12-10 00:09:28,23.5,74.3,36.61,603,798,1008,0,0,0
2021-12-10 00:09:38,23.5,74.4,36.56,611,799,1011,0,0,0
2021-12-10 00:09:49,23.6,74.4,36.48,609,806,1014,0,0,0
2021-12-10 00:09:59,23.7,74.6,36.38,607,801,1009,0,0,0
2021-12-10 00:10:10,23.7,74.7,36.31,609,799,1010,0,0,0
2021-12-10 00:10:20,23.8,74.8,36.24,610,798,1010,0,0,0
2021-12-10 00:10:31,23.9,75.0,36.10,607,802,1011,0,0,0
2021-12-10 00:10:41,23.9,75.1,35.95,610,794,1009,0,0,0
2021-12-10 00:10:52,24.0,75.2,35.84,607,804,1009,0,0,0
2021-12-10 00:11:02,24.1,75.5,35.56,609,802,1012,0,0,0
2021-12-10 00:11:12,24.2,75.5,35.39,608,801,1011,0,0,0
2021-12-10 00:11:23,24.2,75.5,35.34,606,798,1009,0,0,0
2021-12-10 00:11:33,24.2,75.5,35.34,608,801,1008,0,0,0
2021-12-10 00:11:44,24.2,75.5,35.31,612,806,4288,0,0,0
2021-12-10 00:11:54,24.1,75.4,35.36,604,796,1008,0,0,0
2021-12-10 00:12:05,24.1,75.5,35.40,610,800,1010,0,0,0
2021-12-10 00:12:15,24.1,75.4,35.40,614,802,1014,0,0,0
2021-12-10 00:12:25,24.0,75.2,35.62,605,793,1008,0,0,0
2021-12-10 00:12:36,23.9,75.1,35.62,607,797,1009,0,0,0
2021-12-10 00:12:46,23.9,75.0,35.80,610,800,1011,0,0,0
2021-12-10 00:12:57,23.9,74.9,35.82,612,805,1012,0,0,0
2021-12-10 00:13:07,23.8,74.8,35.96,606,795,4284,0,0,0
2021-12-10 00:13:18,23.7,74.7,35.92,608,799,1010,0,0,0
2021-12-10 00:13:28,23.7,74.6,36.20,608,807,1012,0,0,0
2021-12-10 00:13:39,23.6,74.4,36.31,605,797,1006,0,0,0
2021-12-10 00:13:49,23.5,74.2,36.55,608,4078,1009,0,0,0
2021-12-10 00:13:59,23.4,74.1,36.79,605,790,1007,0,0,0
2021-12-10 00:14:10,23.4,74.1,36.88,612,805,1014,0,0,0
2021-12-10 00:14:20,23.4,74.0,36.94,611,811,1013,0,0,0
2021-12-10 00:14:31,23.3,73.9,36.97,613,803,1014,0,0,0
2021-12-10 00:14:41,23.3,73.9,36.96,607,807,4289,0,0,0
2021-12-10 00:14:52,23.2,73.8,37.26,610,806,1012,0,0,0
2021-12-10 00:15:02,23.1,73.6,37.30,606,4065,1007,0,0,0
2021-12-10 00:15:13,23.1,73.5,37.45,608,803,1010,0,0,0
2021-12-10 00:15:23,23.0,73.5,37.52,607,799,1012,0,0,0
2021-12-10 00:15:33,23.0,73.3,37.61,607,796,1007,0,0,0
2021-12-10 00:15:44,22.9,73.3,37.75,605,801,1008,0,0,0
2021-12-10 00:15:54,22.9,73.2,37.84,605,800,998,0,0,0
